Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unit for the unit price;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
3182;1;SWEATSHIRT COL ROND;HOMME,Sweatshirts,Sweats unis,AMI PARIS,Saint-Valentin Cadeaux pour lui,PrÚ-collection ÚtÚ 2016;149.17;;0.000000;;;;;;AMISWE16J00H-BLEU;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Sweatshirt col rond Bleu - AMI PARIS - AMI PARIS;;;sweatshirt-col-rond;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18664/sweatshirt-col-rond.jpg,http://www.le66.fr/18665/sweatshirt-col-rond.jpg,http://www.le66.fr/18666/sweatshirt-col-rond.jpg,http://www.le66.fr/18667/sweatshirt-col-rond.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3183;1;SWEATSHIRT COL ROND;HOMME,Sweatshirts,Sweats unis,AMI PARIS,PrÚ-collection ÚtÚ 2016;154.17;;0.000000;;;;;;AMISWE16J01H-MARI;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Sweatshirt col rond Bleu - Sweats imprimÚs - AMI PARIS;;;sweatshirt-col-rond;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18671/sweatshirt-col-rond.jpg,http://www.le66.fr/18669/sweatshirt-col-rond.jpg,http://www.le66.fr/18670/sweatshirt-col-rond.jpg,http://www.le66.fr/18668/sweatshirt-col-rond.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3184;1;SWEATSHIRT COL ROND PATCH CERISE BANANE;HOMME,Sweatshirts,Sweats unis,Sweats imprimÚs,AMI PARIS,PrÚ-collection ÚtÚ 2016;134.17;;0.000000;;;;;;AMISWE16J02H-GRIS;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Sweatshirt col rond patch cerise banane Gris - AMI PARIS - AMI PARIS;;;sweatshirt-col-rond-patch-cerise-banane;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18672/sweatshirt-col-rond-patch-cerise-banane.jpg,http://www.le66.fr/18673/sweatshirt-col-rond-patch-cerise-banane.jpg,http://www.le66.fr/18674/sweatshirt-col-rond-patch-cerise-banane.jpg,http://www.le66.fr/18839/sweatshirt-col-rond-patch-cerise-banane.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3185;1;SWEATESHIRT COL ROND;HOMME,Sweatshirts,Sweats imprimÚs,AMI PARIS,PrÚ-collection ÚtÚ 2016;203.33;;0.000000;;;;;;AMISWE16J0H-GRIS;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Sweateshirt col rond Gris - AMI PARIS - AMI PARIS;;;sweateshirt-col-rond;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/19206/sweateshirt-col-rond.jpg,http://www.le66.fr/19207/sweateshirt-col-rond.jpg,http://www.le66.fr/19208/sweateshirt-col-rond.jpg,http://www.le66.fr/19209/sweateshirt-col-rond.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3186;1;SWEATSHIRT COL ROND;HOMME,Sweatshirts,Sweats unis,AMI PARIS,PrÚ-collection ÚtÚ 2016,French Touch ;149.17;;0.000000;;;;;;AMISWJ00170H-NOIR;;;AMI PARIS;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Sweatshirt col rond Noir - AMI PARIS - AMI PARIS;;;sweatshirt-col-rond;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18840/sweatshirt-col-rond.jpg,http://www.le66.fr/18841/sweatshirt-col-rond.jpg,http://www.le66.fr/18842/sweatshirt-col-rond.jpg,http://www.le66.fr/18843/sweatshirt-col-rond.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3255;1;PANTALON HOMME;HOMME,Denim,DIESEL BLACK GOLD,PrÚ-collection ÚtÚ 2016;270.83;;0.000000;;;;;;DBGPABG68KH-NOIR;;;DIESEL BLACK GOLD;;;0.000000;0.000000;0.000000;0.000000;0.000000;8;1;both;0.00;;;;;;Pantalon homme Noir - BLACK GOLD;;;pantalon-homme;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18856/pantalon-homme.jpg,http://www.le66.fr/18857/pantalon-homme.jpg,http://www.le66.fr/18858/pantalon-homme.jpg,http://www.le66.fr/18859/pantalon-homme.jpg,http://www.le66.fr/18860/pantalon-homme.jpg,http://www.le66.fr/18861/pantalon-homme.jpg;0;Couleur:NOIR:1:1,Collection:PE16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3256;1;PANTALON COURT;HOMME,Pantalons,Pantalons,DIESEL BLACK GOLD,PrÚ-collection ÚtÚ 2016;281.67;;0.000000;;;;;;DBGPABGNFPH-KAKI;;;DIESEL BLACK GOLD;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Pantalon court Vert - BLACK GOLD;;;pantalon-court;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18862/pantalon-court.jpg,http://www.le66.fr/18863/pantalon-court.jpg,http://www.le66.fr/18864/pantalon-court.jpg,http://www.le66.fr/18865/pantalon-court.jpg,http://www.le66.fr/18866/pantalon-court.jpg,http://www.le66.fr/18867/pantalon-court.jpg;0;Couleur:VERT:1:1,Collection:PE16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3261;1;PANTALON HOMME;HOMME,Denim,Jeans slim,Pantalons larges,DIESEL BLACK GOLD,PrÚ-collection ÚtÚ 2016;162.5;;0.000000;;;;;;DBGPASE6UBGH-NOIR;;;DIESEL BLACK GOLD;;;0.000000;0.000000;0.000000;0.000000;0.000000;7;1;both;0.00;;;;;;Pantalon homme Noir - BLACK GOLD;;;pantalon-homme;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18868/pantalon-homme.jpg,http://www.le66.fr/18869/pantalon-homme.jpg,http://www.le66.fr/18870/pantalon-homme.jpg,http://www.le66.fr/18871/pantalon-homme.jpg,http://www.le66.fr/18872/pantalon-homme.jpg,http://www.le66.fr/18873/pantalon-homme.jpg;0;Couleur:NOIR:1:1,Collection:PE16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3267;1;PANTALON HOMME;HOMME,Denim,DIESEL BLACK GOLD,PrÚ-collection ÚtÚ 2016;270.83;;0.000000;;;;;;DBGPAXBG68HH-BLEU;;;DIESEL BLACK GOLD;;;0.000000;0.000000;0.000000;0.000000;0.000000;8;1;both;0.00;;;;;;Pantalon homme Bleu - BLACK GOLD;;;pantalon-homme;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18874/pantalon-homme.jpg,http://www.le66.fr/18875/pantalon-homme.jpg,http://www.le66.fr/18876/pantalon-homme.jpg,http://www.le66.fr/18877/pantalon-homme.jpg,http://www.le66.fr/18878/pantalon-homme.jpg,http://www.le66.fr/18879/pantalon-homme.jpg;0;Couleur:BLEU:1:1,Collection:PE16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3361;1;SNEAKERS HAUTES;HOMME,Sneakers,Tennis,LEATHER CROWN,PrÚ-collection ÚtÚ 2016;242.5;;0.000000;;;;;;LCNCSM133H-CREM;;;LEATHER CROWN;;;0.000000;0.000000;0.000000;0.000000;0.000000;8;1;both;0.00;;;;;;Sneakers hautes Neutre - LEATHER CROWN;;;sneakers-hautes;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18049/sneakers-hautes.jpg,http://www.le66.fr/18051/sneakers-hautes.jpg,http://www.le66.fr/18050/sneakers-hautes.jpg,http://www.le66.fr/18052/sneakers-hautes.jpg,http://www.le66.fr/18053/sneakers-hautes.jpg;0;Couleur:NEUTRE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3362;1;SNEAKERS HAUTES;HOMME,Sneakers,Tennis,LEATHER CROWN,PrÚ-collection ÚtÚ 2016;242.5;;0.000000;;;;;;LCNCSM133H-KAKI;;;LEATHER CROWN;;;0.000000;0.000000;0.000000;0.000000;0.000000;9;1;both;0.00;;;;;;Sneakers hautes Vert - LEATHER CROWN;;;sneakers-hautes;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18054/sneakers-hautes.jpg,http://www.le66.fr/18055/sneakers-hautes.jpg,http://www.le66.fr/18056/sneakers-hautes.jpg,http://www.le66.fr/18057/sneakers-hautes.jpg,http://www.le66.fr/18058/sneakers-hautes.jpg;0;Couleur:VERT:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3366;1;SNEAKERS BASSE CRAQUELEE;HOMME,Sneakers,Tennis,LEATHER CROWN,PrÚ-collection ÚtÚ 2016,Baskets blanches;235.83;;0.000000;;;;;;LCNCSMLC06CH-BLAN;;;LEATHER CROWN;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Sneakers basse craquelee Blanc - LEATHER CROWN;;;sneakers-basse-craquelee;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18059/sneakers-basse-craquelee.jpg,http://www.le66.fr/18060/sneakers-basse-craquelee.jpg,http://www.le66.fr/18061/sneakers-basse-craquelee.jpg,http://www.le66.fr/18062/sneakers-basse-craquelee.jpg,http://www.le66.fr/18063/sneakers-basse-craquelee.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3367;1;SNEAKERS BASSE CRAQUELEE;HOMME,Sneakers,Tennis,LEATHER CROWN,PrÚ-collection ÚtÚ 2016,Baskets blanches;235.83;;0.000000;;;;;;LCNCSMLC06CH-BLEU;;;LEATHER CROWN;;;0.000000;0.000000;0.000000;0.000000;0.000000;7;1;both;0.00;;;;;;Sneakers basse craquelee Bleu - LEATHER CROWN;;;sneakers-basse-craquelee;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18064/sneakers-basse-craquelee.jpg,http://www.le66.fr/18065/sneakers-basse-craquelee.jpg,http://www.le66.fr/18066/sneakers-basse-craquelee.jpg,http://www.le66.fr/18067/sneakers-basse-craquelee.jpg,http://www.le66.fr/18068/sneakers-basse-craquelee.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3368;1;SNEAKERS BASSE CRAQUELEE;HOMME,Sneakers,Tennis,LEATHER CROWN,PrÚ-collection ÚtÚ 2016,Baskets blanches;235.83;;0.000000;;;;;;LCNCSMLC06CH-GRIS;;;LEATHER CROWN;;;0.000000;0.000000;0.000000;0.000000;0.000000;8;1;both;0.00;;;;;;Sneakers basse craquelee Gris - LEATHER CROWN;;;sneakers-basse-craquelee;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18069/sneakers-basse-craquelee.jpg,http://www.le66.fr/18070/sneakers-basse-craquelee.jpg,http://www.le66.fr/18071/sneakers-basse-craquelee.jpg,http://www.le66.fr/18072/sneakers-basse-craquelee.jpg,http://www.le66.fr/18073/sneakers-basse-craquelee.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3369;1;SNEAKERS BASSE CRAQUELEE;HOMME,Sneakers,Tennis,LEATHER CROWN,PrÚ-collection ÚtÚ 2016;235.83;;0.000000;;;;;;LCNCSMLC06CH-NOIR;;;LEATHER CROWN;;;0.000000;0.000000;0.000000;0.000000;0.000000;8;1;both;0.00;;;;;;Sneakers basse craquelee Noir - LEATHER CROWN;;;sneakers-basse-craquelee;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18074/sneakers-basse-craquelee.jpg,http://www.le66.fr/18076/sneakers-basse-craquelee.jpg,http://www.le66.fr/18075/sneakers-basse-craquelee.jpg,http://www.le66.fr/18077/sneakers-basse-craquelee.jpg,http://www.le66.fr/18078/sneakers-basse-craquelee.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3370;1;SNEAKERS BASSES;HOMME,Sneakers,Tennis,LEATHER CROWN,PrÚ-collection ÚtÚ 2016,Baskets blanches,French Touch ;270.83;;0.000000;;;;;;LCNCSMLC09H-ROBL;;;LEATHER CROWN;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Sneakers basses Rouge bleu - LEATHER CROWN;;;sneakers-basses;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18079/sneakers-basses.jpg,http://www.le66.fr/18081/sneakers-basses.jpg,http://www.le66.fr/18080/sneakers-basses.jpg,http://www.le66.fr/18082/sneakers-basses.jpg,http://www.le66.fr/18083/sneakers-basses.jpg;0;Couleur:ROUGE BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3394;1;CASQUETTE THE DUDE;HOMME,Casquettes & Chapeaux,CASQUETTE,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;29.17;;0.000000;;;;;;MBICHDUDESBH-BORD;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Casquette the dude Bordeaux - HOMME - M LABICHE;;;casquette-the-dude;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/21927/casquette-the-dude.jpg,http://www.le66.fr/21928/casquette-the-dude.jpg,http://www.le66.fr/21929/casquette-the-dude.jpg;0;Couleur:BORDEAUX:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3395;1;CASQUETTE NOUVELLE VAGUE;HOMME,Casquettes & Chapeaux,CASQUETTE,MAISON LABICHE,PrÚ-collection ÚtÚ 2016,French Touch ;29.17;;0.000000;;;;;;MBICHNVAGUEH-MARI;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Casquette nouvelle vague Bleu - HOMME - M LABICHE;;;casquette-nouvelle-vague;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/22431/casquette-nouvelle-vague.jpg,http://www.le66.fr/22432/casquette-nouvelle-vague.jpg,http://www.le66.fr/22433/casquette-nouvelle-vague.jpg,http://www.le66.fr/22434/casquette-nouvelle-vague.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3396;1;CASQUETTE RIVE GAUCHE;HOMME,Casquettes & Chapeaux,CASQUETTE,MAISON LABICHE,PrÚ-collection ÚtÚ 2016,French Touch ;29.17;;0.000000;;;;;;MBICHRIVEGSH-GRIS;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;Casquette rive gauche Gris - HOMME - M LABICHE;;;casquette-rive-gauche;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/21930/casquette-rive-gauche.jpg,http://www.le66.fr/21931/casquette-rive-gauche.jpg,http://www.le66.fr/21932/casquette-rive-gauche.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3405;1;TSHIRT MANCHES COURTES 99 PROBLEMS;HOMME,Hauts,T-shirts manches courtes,MAISON LABICHE,PrÚ-collection ÚtÚ 2016,French Touch ;45.83;;0.000000;;;;;;MBIPO99PBTBH-BLEU;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;8;1;both;0.00;;;;;;Tshirt manches courtes 99 problems Bleu - M LABICHE;;;tshirt-manches-courtes-99-problems;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18964/tshirt-manches-courtes-99-problems.jpg,http://www.le66.fr/18965/tshirt-manches-courtes-99-problems.jpg,http://www.le66.fr/18966/tshirt-manches-courtes-99-problems.jpg,http://www.le66.fr/18967/tshirt-manches-courtes-99-problems.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3407;1;TSHIRT MANCHES COURTES CASANOVA;HOMME,Hauts,T-shirts manches courtes,Saint-Valentin Cadeaux pour lui,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;45.83;;0.000000;;;;;;MBIPOCASANOH-GRIS;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Tshirt manches courtes casanova Gris - M LABICHE;;;tshirt-manches-courtes-casanova;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18972/tshirt-manches-courtes-casanova.jpg,http://www.le66.fr/18973/tshirt-manches-courtes-casanova.jpg,http://www.le66.fr/18974/tshirt-manches-courtes-casanova.jpg,http://www.le66.fr/18975/tshirt-manches-courtes-casanova.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3409;1;TSHIRT MANCHES COURTES ELVIS;HOMME,Hauts,T-shirts manches courtes,Saint-Valentin Cadeaux pour lui,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;45.83;;0.000000;;;;;;MBIPOELVISTH-BLAN;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Tshirt manches courtes elvis Blanc - M LABICHE;;;tshirt-manches-courtes-elvis;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18976/tshirt-manches-courtes-elvis.jpg,http://www.le66.fr/18977/tshirt-manches-courtes-elvis.jpg,http://www.le66.fr/18978/tshirt-manches-courtes-elvis.jpg,http://www.le66.fr/18979/tshirt-manches-courtes-elvis.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3410;1;TSHIRT MANCHES COURTES CORNET DE FRITES;HOMME,Hauts,T-shirts manches courtes,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;41.67;;0.000000;;;;;;MBIPOFRITESH-MARI;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Tshirt manches courtes cornet de frites Bleu - M LABICHE;;;tshirt-manches-courtes-cornet-de-frites;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18980/tshirt-manches-courtes-cornet-de-frites.jpg,http://www.le66.fr/18981/tshirt-manches-courtes-cornet-de-frites.jpg,http://www.le66.fr/18982/tshirt-manches-courtes-cornet-de-frites.jpg,http://www.le66.fr/18983/tshirt-manches-courtes-cornet-de-frites.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3411;1;THSIRT MANCHES COURTES GENTLEMAN;HOMME,Hauts,T-shirts manches courtes,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;45.83;;0.000000;;;;;;MBIPOGENTLMH-BLEU;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Thsirt manches courtes gentleman Bleu - M LABICHE;;;thsirt-manches-courtes-gentleman;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/23453/thsirt-manches-courtes-gentleman.jpg,http://www.le66.fr/23450/thsirt-manches-courtes-gentleman.jpg,http://www.le66.fr/23451/thsirt-manches-courtes-gentleman.jpg,http://www.le66.fr/23452/thsirt-manches-courtes-gentleman.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3412;1;TSHIRT MANCHES COURTES HOT DOG;HOMME,Hauts,T-shirts manches courtes,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;41.67;;0.000000;;;;;;MBIPOHOTDTAH-BLEU;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Tshirt manches courtes hot dog Bleu - M LABICHE;;;tshirt-manches-courtes-hot-dog;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18984/tshirt-manches-courtes-hot-dog.jpg,http://www.le66.fr/18985/tshirt-manches-courtes-hot-dog.jpg,http://www.le66.fr/18986/tshirt-manches-courtes-hot-dog.jpg,http://www.le66.fr/18987/tshirt-manches-courtes-hot-dog.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3413;1;TSHIRT MANCHES COURTES MR PRESIDENT;HOMME,Hauts,T-shirts manches courtes,MAISON LABICHE,PrÚ-collection ÚtÚ 2016,French Touch ;45.83;;0.000000;;;;;;MBIPOPRESTNH-MARI;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Tshirt manches courtes mr president Bleu - M LABICHE;;;tshirt-manches-courtes-mr-president;;;1;0000-00-00;2015-12-15;1;http://www.le66.fr/18988/tshirt-manches-courtes-mr-president.jpg,http://www.le66.fr/18989/tshirt-manches-courtes-mr-president.jpg,http://www.le66.fr/18990/tshirt-manches-courtes-mr-president.jpg,http://www.le66.fr/18991/tshirt-manches-courtes-mr-president.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3434;1;VALISE TROLLEY MEDIUM;FEMME,HOMME,Valises,Valises,MIXTE/LOISIR,CRASH BAGGAGE,VALISE;199.17;;0.000000;;;;;;CRBMQCB102E-GRIS;;;CRASH BAGGAGE;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Trolley medium Gris - MIXTE/LOISIR - CRASH BAGGAGE;;;valise-trolley-medium;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/17527/valise-trolley-medium.jpg;0;Couleur:GRIS:1:1,Collection:H15:2:1;;new;;;;2;1;;;
3435;1;VALISE TROLLEY MEDIUM;FEMME,HOMME,Valises,Valises,MIXTE/LOISIR,CRASH BAGGAGE,VALISE;199.17;;0.000000;;;;;;CRBMQCB102E-KAKI;;;CRASH BAGGAGE;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Trolley medium Vert - MIXTE/LOISIR - CRASH BAGGAGE;;;valise-trolley-medium;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/17528/valise-trolley-medium.jpg;0;Couleur:VERT:1:1,Collection:H15:2:1;;new;;;;2;1;;;
3436;1;VALISE TROLLEY MEDIUM;FEMME,HOMME,Valises,Valises,MIXTE/LOISIR,CRASH BAGGAGE,VALISE;199.17;;0.000000;;;;;;CRBMQCB102E-NOIR;;;CRASH BAGGAGE;;;0.000000;0.000000;0.000000;0.000000;0.000000;1;1;both;0.00;;;;;;Trolley medium Noir - MIXTE/LOISIR - CRASH BAGGAGE;;;valise-trolley-medium;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/17529/valise-trolley-medium.jpg;0;Couleur:NOIR:1:1,Collection:H15:2:1;;new;;;;2;1;;;
3437;1;VALISE CABINE TROLLEY SMALL;FEMME,HOMME,Valises,Valises,MIXTE/LOISIR,CRASH BAGGAGE,VALISE;174.17;;0.000000;;;;;;CRBMQCB111E-ARGE;;;CRASH BAGGAGE;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Cabin trolley small Argente - MIXTE/LOISIR - CRASH BAGGAGE;;;valise-cabine-trolley-small;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/17530/valise-cabine-trolley-small.jpg;0;Couleur:ARGENTE:1:1,Collection:H15:2:1;;new;;;;2;1;;;
3438;1;VALISE CABINE TROLLEY SMALL;FEMME,HOMME,Valises,Valises,MIXTE/LOISIR,CRASH BAGGAGE,VALISE;174.17;;0.000000;;;;;;CRBMQCB111E-DORE;;;CRASH BAGGAGE;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Cabin trolley small Dore - MIXTE/LOISIR - CRASH BAGGAGE;;;valise-cabine-trolley-small;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/17531/valise-cabine-trolley-small.jpg;0;Couleur:DORE:1:1,Collection:H15:2:1;;new;;;;2;1;;;
3439;1;VALISE TROLLEY LARGE;FEMME,HOMME,Valises,Valises,MIXTE/LOISIR,CRASH BAGGAGE,VALISE;224.17;;0.000000;;;;;;CRBMQCB113-ARGE;;;CRASH BAGGAGE;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;;;Trolley large Argente - MIXTE/LOISIR - CRASH BAGGAGE;;;valise-trolley-large;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/17532/valise-trolley-large.jpg;0;Couleur:ARGENTE:1:1,Collection:H15:2:1;;new;;;;2;1;;;
3440;1;VALISE TROLLEY LARGE;FEMME,HOMME,Valises,Valises,MIXTE/LOISIR,CRASH BAGGAGE,VALISE;224.17;;0.000000;;;;;;CRBMQCB113-DORE;;;CRASH BAGGAGE;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Trolley large Dore - MIXTE/LOISIR - CRASH BAGGAGE;;;valise-trolley-large;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/17533/valise-trolley-large.jpg;0;Couleur:DORE:1:1,Collection:H15:2:1;;new;;;;2;1;;;
3508;1;SWEAT MANCHES LONGUES CADILLAC;HOMME,Sweatshirts,Sweats unis,Sweats imprimÚs,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;91.67;;0.000000;;;;;;MBISWCADILLH-BLAN;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;7;1;both;0.00;;;;;;Sweat manches longues cadillac Blanc - M LABICHE;;;sweat-manches-longues-cadillac;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/18999/sweat-manches-longues-cadillac.jpg,http://www.le66.fr/18997/sweat-manches-longues-cadillac.jpg,http://www.le66.fr/18998/sweat-manches-longues-cadillac.jpg,http://www.le66.fr/18996/sweat-manches-longues-cadillac.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
3513;1;SWEAT MANCHES LONGUES JACKPOT;HOMME,Sweatshirts,Sweats imprimÚs,MAISON LABICHE,PrÚ-collection ÚtÚ 2016;91.67;;0.000000;;;;;;MBISWJACKPSH-GRIS;;;MAISON LABICHE;;;0.000000;0.000000;0.000000;0.000000;0.000000;7;1;both;0.00;;;;;;Sweat manches longues jackpot Gris - M LABICHE;;;sweat-manches-longues-jackpot;;;1;0000-00-00;2015-12-16;1;http://www.le66.fr/19000/sweat-manches-longues-jackpot.jpg,http://www.le66.fr/19001/sweat-manches-longues-jackpot.jpg,http://www.le66.fr/19002/sweat-manches-longues-jackpot.jpg,http://www.le66.fr/19003/sweat-manches-longues-jackpot.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
